betting_bm_id,betting_sc_id,betting_name,betting_score,year,performer,song,page_url,contest_round,country_name,country_code
22,108,TITANBET,81.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
23,105,BWIN,67.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
6,103,PAF,51.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
11,92,SPORTINGBET,67.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
17,87,INTERTOPS,51.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
1,82,PADDYPOWER,67.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
14,76,BETFRED,67.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
19,72,BETWAY,67.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
16,66,STANJAMES,51.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
30,21,BETFAIRSPORT,81.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
24,12,MATCHBOOK,199.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
2,-200,BFX*,200.0,2015,Maraaya,Here for You,/eurovision/2015/slovenia,final,Slovenia,Slovenia
4,153,UNIBET,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
5,145,BET365,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
18,139,YOUWIN,151.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
15,131,BOYLESPORTS,67.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
21,124,CORAL,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
13,124,SKYBET,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
20,124,BETVICTOR,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
22,108,TITANBET,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
23,105,BWIN,67.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
6,103,PAF,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
11,92,SPORTINGBET,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
17,87,INTERTOPS,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
1,82,PADDYPOWER,67.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
14,76,BETFRED,101.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
19,72,BETWAY,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
16,66,STANJAMES,51.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
30,21,BETFAIRSPORT,81.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
24,12,MATCHBOOK,199.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
2,-200,BFX*,285.0,2015,Nina Sublatti,Warrior,/eurovision/2015/georgia,final,Georgia,Georgia
4,153,UNIBET,101.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
5,145,BET365,151.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
18,139,YOUWIN,151.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
15,131,BOYLESPORTS,126.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
21,124,CORAL,41.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
13,124,SKYBET,126.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
20,124,BETVICTOR,81.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
22,108,TITANBET,81.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
23,105,BWIN,101.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
6,103,PAF,101.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
11,92,SPORTINGBET,81.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
17,87,INTERTOPS,81.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
1,82,PADDYPOWER,41.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
14,76,BETFRED,101.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
19,72,BETWAY,101.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
16,66,STANJAMES,67.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
30,21,BETFAIRSPORT,81.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
24,12,MATCHBOOK,298.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
2,-200,BFX*,304.0,2015,Velvet,Still in Love with You,/eurovision/2015/united-kingdom,final,,
4,153,UNIBET,81.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
5,145,BET365,151.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
18,139,YOUWIN,126.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
15,131,BOYLESPORTS,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
21,124,CORAL,126.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
13,124,SKYBET,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
20,124,BETVICTOR,126.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
22,108,TITANBET,126.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
23,105,BWIN,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
6,103,PAF,81.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
11,92,SPORTINGBET,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
17,87,INTERTOPS,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
1,82,PADDYPOWER,81.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
14,76,BETFRED,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
19,72,BETWAY,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
16,66,STANJAMES,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
30,21,BETFAIRSPORT,101.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
24,12,MATCHBOOK,,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
2,-200,BFX*,703.0,2015,Elena Kyriakou,One Last Breath,/eurovision/2015/greece,final,Greece,Greece
4,153,UNIBET,126.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
5,145,BET365,151.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
18,139,YOUWIN,151.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
15,131,BOYLESPORTS,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
21,124,CORAL,151.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
13,124,SKYBET,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
20,124,BETVICTOR,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
22,108,TITANBET,126.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
23,105,BWIN,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
6,103,PAF,126.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
11,92,SPORTINGBET,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
17,87,INTERTOPS,126.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
1,82,PADDYPOWER,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
14,76,BETFRED,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
19,72,BETWAY,126.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
16,66,STANJAMES,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
30,21,BETFAIRSPORT,101.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
24,12,MATCHBOOK,,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
2,-200,BFX*,789.0,2015,Voltaj,De la capăt / All Over Again,/eurovision/2015/romania,final,Romania,Romania
4,153,UNIBET,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
5,145,BET365,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
18,139,YOUWIN,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
15,131,BOYLESPORTS,176.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
21,124,CORAL,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
13,124,SKYBET,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
20,124,BETVICTOR,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
22,108,TITANBET,151.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
23,105,BWIN,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
6,103,PAF,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
11,92,SPORTINGBET,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
17,87,INTERTOPS,126.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
1,82,PADDYPOWER,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
14,76,BETFRED,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
19,72,BETWAY,126.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
16,66,STANJAMES,126.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
30,21,BETFAIRSPORT,101.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
24,12,MATCHBOOK,199.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
2,-200,BFX*,228.0,2015,Genealogy,Face The Shadow,/eurovision/2015/armenia,final,Armenia,Armenia
4,153,UNIBET,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
5,145,BET365,151.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
18,139,YOUWIN,126.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
15,131,BOYLESPORTS,126.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
21,124,CORAL,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
13,124,SKYBET,151.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
20,124,BETVICTOR,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
22,108,TITANBET,126.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
23,105,BWIN,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
6,103,PAF,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
11,92,SPORTINGBET,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
17,87,INTERTOPS,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
1,82,PADDYPOWER,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
14,76,BETFRED,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
19,72,BETWAY,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
16,66,STANJAMES,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
30,21,BETFAIRSPORT,101.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
24,12,MATCHBOOK,496.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
2,-200,BFX*,950.0,2015,Elhaida Dani,I'm Alive,/eurovision/2015/albania,final,Albania,Albania
4,153,UNIBET,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
5,145,BET365,151.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
18,139,YOUWIN,151.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
15,131,BOYLESPORTS,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
21,124,CORAL,151.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
13,124,SKYBET,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
20,124,BETVICTOR,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
22,108,TITANBET,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
23,105,BWIN,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
6,103,PAF,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
11,92,SPORTINGBET,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
17,87,INTERTOPS,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
1,82,PADDYPOWER,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
14,76,BETFRED,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
19,72,BETWAY,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
16,66,STANJAMES,101.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
30,21,BETFAIRSPORT,126.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
24,12,MATCHBOOK,496.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
2,-200,BFX*,713.0,2015,Karayiannis,One Thing I Should Have Done,/eurovision/2015/cyprus,final,Cyprus,Cyprus
4,153,UNIBET,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
5,145,BET365,151.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
18,139,YOUWIN,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
15,131,BOYLESPORTS,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
21,124,CORAL,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
13,124,SKYBET,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
20,124,BETVICTOR,151.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
22,108,TITANBET,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
23,105,BWIN,201.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
6,103,PAF,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
11,92,SPORTINGBET,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
17,87,INTERTOPS,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
1,82,PADDYPOWER,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
14,76,BETFRED,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
19,72,BETWAY,126.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
16,66,STANJAMES,81.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
30,21,BETFAIRSPORT,101.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
24,12,MATCHBOOK,496.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
2,-200,BFX*,589.0,2015,Boggie,Wars For Nothing,/eurovision/2015/hungary,final,Hungary,Hungary
4,153,UNIBET,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
5,145,BET365,151.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
18,139,YOUWIN,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
15,131,BOYLESPORTS,176.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
21,124,CORAL,151.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
13,124,SKYBET,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
20,124,BETVICTOR,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
22,108,TITANBET,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
23,105,BWIN,201.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
6,103,PAF,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
11,92,SPORTINGBET,101.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
17,87,INTERTOPS,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
1,82,PADDYPOWER,151.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
14,76,BETFRED,101.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
19,72,BETWAY,126.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
16,66,STANJAMES,101.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
30,21,BETFAIRSPORT,101.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
24,12,MATCHBOOK,496.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
2,-200,BFX*,694.0,2015,Lisa Angell,N’oubliez pas,/eurovision/2015/france,final,France,France
4,153,UNIBET,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
5,145,BET365,201.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
18,139,YOUWIN,201.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
15,131,BOYLESPORTS,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
21,124,CORAL,201.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
13,124,SKYBET,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
20,124,BETVICTOR,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
22,108,TITANBET,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
23,105,BWIN,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
6,103,PAF,151.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
11,92,SPORTINGBET,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
17,87,INTERTOPS,126.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
1,82,PADDYPOWER,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
14,76,BETFRED,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
19,72,BETWAY,126.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
16,66,STANJAMES,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
30,21,BETFAIRSPORT,101.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
24,12,MATCHBOOK,496.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
2,-200,BFX*,950.0,2015,Monika & Vaidas,This Time,/eurovision/2015/lithuania,final,Lithuania,Lithuania
4,153,UNIBET,251.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
5,145,BET365,251.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
18,139,YOUWIN,251.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
15,131,BOYLESPORTS,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
21,124,CORAL,251.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
13,124,SKYBET,201.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
20,124,BETVICTOR,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
22,108,TITANBET,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
23,105,BWIN,101.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
6,103,PAF,251.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
11,92,SPORTINGBET,201.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
17,87,INTERTOPS,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
1,82,PADDYPOWER,101.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
14,76,BETFRED,101.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
19,72,BETWAY,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
16,66,STANJAMES,151.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
30,21,BETFAIRSPORT,126.0,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
24,12,MATCHBOOK,,2015,Kuszyńska,In The Name Of Love,/eurovision/2015/poland,final,Poland,Poland
